ruta,metodo,archivo,linea,depends,usa_request,auth,tenant_check,rate_limit,roles,caller_frontend,auditado
/api/dev/reports/distributions,POST,backend/routes/dev_batch5.py,885,,sí,,,,,,
/api/dev/reports/distributions,GET,backend/routes/dev_batch5.py,908,,sí,,,,,,
/api/dev/reports/distributions/{dist_id},PATCH,backend/routes/dev_batch5.py,920,,sí,,,,,,
/api/dev/analytics/demand-heatmap,GET,backend/routes/dev_batch6.py,98,,sí,,,,,,
/api/dev/projects/{project_id}/engagement-units,GET,backend/routes/dev_batch6.py,294,,sí,,,,,,
/api/dev/projects/{project_id}/engagement-units/{unit_id}/timeline,GET,backend/routes/dev_batch6.py,445,,sí,,,,,,
/api/dev/site-selection/studies,POST,backend/routes/dev_batch7.py,519,,sí,,,,,,
/api/dev/site-selection/studies/{study_id}/run,POST,backend/routes/dev_batch7.py,548,,sí,,,,,,
/api/dev/site-selection/studies,GET,backend/routes/dev_batch7.py,583,,sí,,,,,,
/api/dev/site-selection/studies/compare,GET,backend/routes/dev_batch7.py,597,,sí,,,,,,
/api/dev/site-selection/studies/{study_id},GET,backend/routes/dev_batch7.py,602,,sí,,,,,,
/api/dev/site-selection/studies/{study_id}/export-pdf,POST,backend/routes/dev_batch7.py,754,,sí,,,,,,
/api/dev/site-selection/files/{file_id},GET,backend/routes/dev_batch7.py,794,,sí,,,,,,
/api/dev/site-selection/studies/{study_id}/simulate,POST,backend/routes/dev_batch7.py,1086,,sí,,,,,,
/api/dev/site-selection/simulations/{sim_id},GET,backend/routes/dev_batch7.py,1178,,sí,,,,,,
/api/dev/site-selection/studies/{study_id}/simulations,GET,backend/routes/dev_batch7.py,1194,,sí,,,,,,
/api/dev/site-selection/simulations/{sim_id}/export-pdf,POST,backend/routes/dev_batch7.py,1300,,sí,,,,,,
/api/dev/site-selection/similar-zones,GET,backend/routes/dev_batch7.py,1389,,sí,,,,,,
/api/dev/inegi/demographics,GET,backend/routes/dev_batch7_2.py,364,,sí,,,,,,
/api/dev/inegi/demographics/refresh,POST,backend/routes/dev_batch7_2.py,387,,sí,,,,,,
/api/dev/inegi/cache-stats,GET,backend/routes/dev_batch7_2.py,403,,sí,,,,,,
/api/dev/projects/{project_id}/cash-flow/recalc,POST,backend/routes/dev_batch8.py,547,,sí,,,,,,
/api/dev/projects/{project_id}/cash-flow/current,GET,backend/routes/dev_batch8.py,584,,sí,,,,,,
/api/dev/projects/{project_id}/cash-flow/history,GET,backend/routes/dev_batch8.py,597,,sí,,,,,,
/api/dev/projects/{project_id}/cash-flow/scenarios,GET,backend/routes/dev_batch8.py,612,,sí,,,,,,
/api/dev/projects/{project_id}/cash-flow/recommendations,GET,backend/routes/dev_batch8.py,625,,sí,,,,,,
/api/dev/projects/{project_id}/cash-flow/recommendations/apply,POST,backend/routes/dev_batch8.py,644,,sí,,,,,,
/api/dev/projects/{project_id}/cash-flow/export-pdf,POST,backend/routes/dev_batch8.py,803,,sí,,,,,,
/api/dev/projects/{project_id}/cash-flow/files/{file_id},GET,backend/routes/dev_batch8.py,831,,sí,,,,,,
/api/dev/projects/{project_id}/broker-intel,GET,backend/routes/dev_broker_intel.py,49,,sí,,,,,,
/api/dev/channel-intel,GET,backend/routes/dev_channel_intel.py,50,,sí,,,,,,
/api/dev/projects/{project_id}/insights-intel,GET,backend/routes/dev_insights_intel.py,68,,sí,,,,,,
/api/dev/market/benchmark,GET,backend/routes/dev_market.py,32,,sí,,,,,,
/api/dev/market/amenity-ranker,GET,backend/routes/dev_market.py,41,,sí,,,,,,
/api/dev/market/demand-gap,GET,backend/routes/dev_market.py,50,,sí,,,,,,
/api/dev/market/demand-features,GET,backend/routes/dev_market.py,80,,sí,,,,,,
/api/dev/market/demand-intel,GET,backend/routes/dev_market.py,119,,sí,,,,,,
/api/dev/market/zona-cambios,GET,backend/routes/dev_market.py,205,,sí,,,,,,
/api/dev/market/competidor-whatif,POST,backend/routes/dev_market.py,328,,sí,,,,,,
/api/dev/projects/{project_id}/price-history,GET,backend/routes/dev_price_history.py,91,,sí,,,,,,
/api/dev/projects/{project_id}/portal-preview,GET,backend/routes/dev_project_full.py,364,,sí,,,,,,
/api/dev/projects/{project_id}/full,GET,backend/routes/dev_project_full.py,373,,sí,,,,,,
/api/dev/projects/{project_id}/publish,POST,backend/routes/dev_project_full.py,388,,sí,,,,,,
/api/dev/projects/{project_id}/sales-intel,GET,backend/routes/dev_sales_intel.py,109,,sí,,,,,,
/api/dev/valor-residual/categorias,GET,backend/routes/dev_valor_residual.py,47,,sí,,,,,,
/api/dev/valor-residual/colonias,GET,backend/routes/dev_valor_residual.py,58,,sí,,,,,,
/api/dev/valor-residual/due-diligence,POST,backend/routes/dev_valor_residual.py,85,,sí,,,,,,
/api/dev/valor-residual/analizar,POST,backend/routes/dev_valor_residual.py,100,,sí,,,,,,
/api/dev/valor-residual/norma3,POST,backend/routes/dev_valor_residual.py,127,,sí,,,,,,
/api/dev/valor-residual/calcular,POST,backend/routes/dev_valor_residual.py,141,,sí,,,,,,
/api/desarrollador/elasticidad,GET,backend/routes/developer.py,99,,sí,,,,,,
/api/desarrollador/dashboard,GET,backend/routes/developer.py,119,,sí,,,,,,
/api/desarrollador/portfolio-reading,GET,backend/routes/developer.py,180,,sí,,,,,,
/api/desarrollador/leads-cockpit,GET,backend/routes/developer.py,390,,sí,,,,,,
/api/desarrollador/comportamiento,GET,backend/routes/developer.py,458,,sí,,,,,,
/api/desarrollador/pricing-inteligente,GET,backend/routes/developer.py,471,,sí,,,,,,
/api/desarrollador/red-salud,GET,backend/routes/developer.py,523,,sí,,,,,,
/api/desarrollador/marketing-jugadas,GET,backend/routes/developer.py,592,,sí,,,,,,
/api/desarrollador/reporte-ejecutivo,GET,backend/routes/developer.py,659,,sí,,,,,,
/api/desarrollador/ciclo-renta,GET,backend/routes/developer.py,757,,sí,,,,,,
/api/desarrollador/indices,GET,backend/routes/developer.py,800,,sí,,,,,,
/api/desarrollador/inventario,GET,backend/routes/developer.py,886,,sí,,,,,,
/api/desarrollador/inventario/unit-status,PATCH,backend/routes/developer.py,964,,sí,,,,,,
/api/desarrollador/inventario/unit-fields,PATCH,backend/routes/developer.py,1123,,sí,,,,,,
/api/desarrollador/inventario/unit-fields-bulk,PATCH,backend/routes/developer.py,1154,,sí,,,,,,
/api/desarrollador/demanda,GET,backend/routes/developer.py,1190,,sí,,,,,,
/api/desarrollador/reportes/generar,POST,backend/routes/developer.py,1201,,sí,,,,,,
/api/desarrollador/reportes,GET,backend/routes/developer.py,1298,,sí,,,,,,
/api/desarrollador/bancabilidad,GET,backend/routes/developer.py,1308,,sí,,,,,,
/api/desarrollador/pricing/suggestions,GET,backend/routes/developer.py,1317,,sí,,,,,,
/api/desarrollador/pricing/suggestions/{sid},PATCH,backend/routes/developer.py,1417,,sí,,,,,,
/api/desarrollador/pricing/cross-check-warnings,GET,backend/routes/developer.py,1449,,sí,,,,,,
/api/desarrollador/competidores,GET,backend/routes/developer.py,1475,,sí,,,,,,
/api/desarrollador/competidores/alert-ack,POST,backend/routes/developer.py,1548,,sí,,,,,,
/api/desarrollador/audit,GET,backend/routes/developer.py,1561,,sí,,,,,,
/api/desarrollador/security/summary,GET,backend/routes/developer.py,1570,,sí,,,,,,
/api/dev/projects/{project_id}/diagnostic/run,POST,backend/routes/diagnostic.py,71,,sí,,,,,,
/api/dev/projects/{project_id}/diagnostic/latest,GET,backend/routes/diagnostic.py,113,,sí,,,,,,
/api/dev/projects/{project_id}/diagnostic/history,GET,backend/routes/diagnostic.py,126,,sí,,,,,,
/api/dev/projects/{project_id}/diagnostic/auto-fix/{action_id},POST,backend/routes/diagnostic.py,136,,sí,,,,,,
/api/dev/projects/{project_id}/diagnostic/ai-recommend,POST,backend/routes/diagnostic.py,160,,sí,,,,,,
/api/diagnostic/user/{user_id}/run,POST,backend/routes/diagnostic.py,221,,sí,,,,,,
/api/diagnostic/user/{user_id}/latest,GET,backend/routes/diagnostic.py,359,,sí,,,,,,
/api/diagnostic/problem-reports,POST,backend/routes/diagnostic.py,384,,sí,,,,,,
/api/superadmin/problem-reports,GET,backend/routes/diagnostic.py,459,,sí,,,,,,
/api/superadmin/problem-reports/{report_id},GET,backend/routes/diagnostic.py,472,,sí,,,,,,
/api/superadmin/problem-reports/{report_id},PATCH,backend/routes/diagnostic.py,487,,sí,,,,,,
/api/superadmin/system-map,GET,backend/routes/diagnostic.py,522,,sí,,,,,,
/api/superadmin/probe-recurrence,GET,backend/routes/diagnostic.py,598,,sí,,,,,,
/api/superadmin/diagnostics/per-org,GET,backend/routes/diagnostic.py,625,,sí,,,,,,
/api/dev/diagnostic/probe-registry,GET,backend/routes/diagnostic.py,660,,sí,,,,,,
/api/diagnostic/dev/{dev_id},GET,backend/routes/diagnostic.py,799,,sí,,,,,,
/api/director/sessions,POST,backend/routes/director.py,99,,sí,,,,,,
/api/director/sessions/{session_id},GET,backend/routes/director.py,126,,sí,,,,,,
/api/director/sessions/{session_id}/messages,POST,backend/routes/director.py,137,,sí,,,,,,
/api/director/sessions/{session_id}/messages,GET,backend/routes/director.py,192,,sí,,,,,,
/api/director/sessions/{session_id},DELETE,backend/routes/director.py,213,,sí,,,,,,
/api/superadmin/director/usage,GET,backend/routes/director.py,231,,sí,,,,,,
/api/director/memory/ingest/diagnostic/{diagnostic_id},POST,backend/routes/director_memory.py,43,,sí,,,,,,
/api/director/memory/ingest/behavioral/{session_id},POST,backend/routes/director_memory.py,55,,sí,,,,,,
/api/director/memory/retrieve,POST,backend/routes/director_memory.py,67,,sí,,,,,,
/api/director/memory/{memory_id},DELETE,backend/routes/director_memory.py,86,,sí,,,,,,
/api/superadmin/director/memory/stats,GET,backend/routes/director_memory.py,102,,sí,,,,,,
/api/dev/red-comercial,GET,backend/routes/directories.py,42,,sí,,,,,,
/api/asesor/mis-aliados,GET,backend/routes/directories.py,51,,sí,,,,,,
/api/inmobiliaria/red-comercial,GET,backend/routes/directories.py,59,,sí,,,,,,
/api/dev/disputes/{lead_id}/resolve,POST,backend/routes/disputes.py,74,,sí,,,,,,
/api/dev/disputes/pending,GET,backend/routes/disputes.py,262,,sí,,,,,,
/api/dev/disputes/history,GET,backend/routes/disputes.py,315,,sí,,,,,,
/api/indices/zona/{zone_id},GET,backend/routes/dmx_indices.py,104,,sí,,,,,,
/api/superadmin/indices,GET,backend/routes/dmx_indices.py,139,,sí,,,,,,
/api/superadmin/colonias/coverage,GET,backend/routes/dmx_indices.py,185,,sí,,,,,,
/api/superadmin/colonias/ingest,POST,backend/routes/dmx_indices.py,192,,sí,,,,,,
/api/superadmin/colonias/compute-scores,POST,backend/routes/dmx_indices.py,205,,sí,,,,,,
/api/superadmin/colonias/sync-comercios,POST,backend/routes/dmx_indices.py,217,,sí,,,,,,
/api/superadmin/colonias/sync-seguridad,POST,backend/routes/dmx_indices.py,232,,sí,,,,,,
/api/superadmin/shf,GET,backend/routes/dmx_indices.py,244,,sí,,,,,,
/api/superadmin/shf/serie,GET,backend/routes/dmx_indices.py,266,,sí,,,,,,
/api/superadmin/shf/refresh,POST,backend/routes/dmx_indices.py,274,,sí,,,,,,
/api/superadmin/colonias/sync-catastro,POST,backend/routes/dmx_indices.py,283,,sí,,,,,,
/api/superadmin/colonias/sync-zonificacion,POST,backend/routes/dmx_indices.py,295,,sí,,,,,,
/api/superadmin/colonias/dedupe,POST,backend/routes/dmx_indices.py,307,,sí,,,,,,
/api/superadmin/colonias/recalibrate-comercial,POST,backend/routes/dmx_indices.py,319,,sí,,,,,,
/api/superadmin/colonias/calibracion-comercial,GET,backend/routes/dmx_indices.py,332,,sí,,,,,,
/api/superadmin/colonias/valores-unitarios,GET,backend/routes/dmx_indices.py,343,,sí,,,,,,
/api/superadmin/colonias/valores-unitarios/ingest,POST,backend/routes/dmx_indices.py,351,,sí,,,,,,
/api/superadmin/colonias/fill-chunk,POST,backend/routes/dmx_indices.py,359,,sí,,,,,,
/api/superadmin/calibracion/terreno,GET,backend/routes/dmx_indices.py,373,,sí,,,,,,
/api/superadmin/calibracion/terreno/aplicar,POST,backend/routes/dmx_indices.py,382,,sí,,,,,,
/api/superadmin/document-types,GET,backend/routes/documents.py,237,,sí,,,,,,
/api/superadmin/developments/{dev_id}/documents/upload,POST,backend/routes/documents.py,245,,sí,,,,,,
/api/superadmin/developments/{dev_id}/documents,GET,backend/routes/documents.py,293,,sí,,,,,,
/api/superadmin/documents,GET,backend/routes/documents.py,316,,sí,,,,,,
/api/superadmin/documents/{doc_id},GET,backend/routes/documents.py,343,,sí,,,,,,
/api/superadmin/documents/{doc_id}/download,GET,backend/routes/documents.py,355,,sí,,,,,,
/api/superadmin/documents/{doc_id}/reprocess-ocr,POST,backend/routes/documents.py,389,,sí,,,,,,
/api/superadmin/documents/{doc_id},DELETE,backend/routes/documents.py,406,,sí,,,,,,
/api/superadmin/documents/{doc_id}/extract,POST,backend/routes/documents.py,433,,sí,,,,,,
/api/superadmin/documents/{doc_id}/extraction,GET,backend/routes/documents.py,458,,sí,,,,,,
/api/superadmin/developments/{dev_id}/documents/bulk-extract,POST,backend/routes/documents.py,479,,sí,,,,,,
/api/superadmin/developments/{dev_id}/cross-check,POST,backend/routes/documents.py,513,,sí,,,,,,
/api/superadmin/developments/{dev_id}/cross-check,GET,backend/routes/documents.py,523,,sí,,,,,,
/api/superadmin/cross-checks/{cc_id},GET,backend/routes/documents.py,532,,sí,,,,,,
/api/superadmin/cross-checks/stats/global,GET,backend/routes/documents.py,544,,sí,,,,,,
/api/superadmin/developments/{dev_id}/sync-preview,GET,backend/routes/documents.py,566,,sí,,,,,,
/api/superadmin/developments/{dev_id}/sync-apply,POST,backend/routes/documents.py,581,,sí,,,,,,
/api/superadmin/developments/{dev_id}/auto-sync,POST,backend/routes/documents.py,601,,sí,,,,,,
/api/superadmin/developments/{dev_id}/sync-revert/{audit_id},POST,backend/routes/documents.py,607,,sí,,,,,,
/api/superadmin/developments/{dev_id}/sync-audit,GET,backend/routes/documents.py,629,,sí,,,,,,
/api/superadmin/developments/{dev_id}/sync-lock-field,POST,backend/routes/documents.py,639,,sí,,,,,,
/api/superadmin/sync/pending-summary,GET,backend/routes/documents.py,648,,sí,,,,,,
/api/superadmin/developments/{dev_id}/assets/upload,POST,backend/routes/documents.py,677,,sí,,,,,,
/api/superadmin/developments/{dev_id}/assets/reorder,POST,backend/routes/documents.py,752,,sí,,,,,,
/api/superadmin/developments/{dev_id}/assets/{asset_id}/categorize,POST,backend/routes/documents.py,787,,sí,,,,,,
/api/superadmin/developments/{dev_id}/assets/{asset_id}/generate-360,POST,backend/routes/documents.py,813,,sí,,,,,,
/api/superadmin/developments/{dev_id}/assets/{asset_id},DELETE,backend/routes/documents.py,837,,sí,,,,,,
/api/superadmin/developments/{dev_id}/assets/regenerate-plano-thumbnails,POST,backend/routes/documents.py,856,,sí,,,,,,
/api/developments/{dev_id}/assets,GET,backend/routes/documents.py,869,,sí,,,,,,
/api/desarrollador/developments/{dev_id}/documents,GET,backend/routes/documents.py,891,,sí,,,,,,
/api/desarrollador/developments/{dev_id}/documents/upload,POST,backend/routes/documents.py,898,,sí,,,,,,
/api/desarrollador/documents/{doc_id},GET,backend/routes/documents.py,916,,sí,,,,,,
/api/desarrollador/documents/{doc_id}/download,GET,backend/routes/documents.py,921,,sí,,,,,,
/api/desarrollador/documents/{doc_id}/reprocess-ocr,POST,backend/routes/documents.py,926,,sí,,,,,,
/api/desarrollador/documents/{doc_id},DELETE,backend/routes/documents.py,931,,sí,,,,,,
/api/desarrollador/documents,GET,backend/routes/documents.py,936,,sí,,,,,,
/api/desarrollador/documents/{doc_id}/extract,POST,backend/routes/documents.py,945,,sí,,,,,,
/api/desarrollador/documents/{doc_id}/extraction,GET,backend/routes/documents.py,950,,sí,,,,,,
/api/desarrollador/developments/{dev_id}/documents/bulk-extract,POST,backend/routes/documents.py,955,,sí,,,,,,
/api/desarrollador/developments/{dev_id}/cross-check,POST,backend/routes/documents.py,961,,sí,,,,,,
/api/desarrollador/developments/{dev_id}/cross-check,GET,backend/routes/documents.py,966,,sí,,,,,,
/api/desarrollador/developments/{dev_id}/sync-preview,GET,backend/routes/documents.py,972,,sí,,,,,,
/api/desarrollador/developments/{dev_id}/sync-apply,POST,backend/routes/documents.py,977,,sí,,,,,,
/api/desarrollador/developments/{dev_id}/sync-revert/{audit_id},POST,backend/routes/documents.py,982,,sí,,,,,,
/api/desarrollador/developments/{dev_id}/sync-audit,GET,backend/routes/documents.py,987,,sí,,,,,,
/api/desarrollador/developments/{dev_id}/sync-lock-field,POST,backend/routes/documents.py,992,,sí,,,,,,
/api/desarrollador/sync/pending-summary,GET,backend/routes/documents.py,997,,sí,,,,,,
/api/desarrollador/developments/{dev_id}/assets/upload,POST,backend/routes/documents.py,1003,,sí,,,,,,
/api/desarrollador/developments/{dev_id}/assets/reorder,POST,backend/routes/documents.py,1012,,sí,,,,,,
/api/desarrollador/developments/{dev_id}/assets/{asset_id}/categorize,POST,backend/routes/documents.py,1017,,sí,,,,,,
/api/desarrollador/developments/{dev_id}/assets/{asset_id}/generate-360,POST,backend/routes/documents.py,1022,,sí,,,,,,
/api/desarrollador/developments/{dev_id}/assets/{asset_id},DELETE,backend/routes/documents.py,1027,,sí,,,,,,
/api/desarrollador/developments/{dev_id}/assets/regenerate-plano-thumbnails,POST,backend/routes/documents.py,1032,,sí,,,,,,
/api/drpi/snapshot/{zone_id},GET,backend/routes/drpi.py,69,,sí,,,,,,
/api/drpi/national/{period},GET,backend/routes/drpi.py,140,,sí,,,,,,
/api/superadmin/drpi/recompute,POST,backend/routes/drpi.py,156,,sí,,,,,,
/api/superadmin/drpi/coefficients/{zone_id},GET,backend/routes/drpi.py,176,,sí,,,,,,
/api/superadmin/drpi/list,GET,backend/routes/drpi.py,198,,sí,,,,,,
/api/superadmin/entity-resolution/pending,GET,backend/routes/entity_resolution.py,48,,sí,,,,,,
/api/superadmin/entity-resolution/pending/{pending_id}/merge,POST,backend/routes/entity_resolution.py,97,,sí,,,,,,
/api/superadmin/entity-resolution/pending/{pending_id}/reject,POST,backend/routes/entity_resolution.py,120,,sí,,,,,,
/api/superadmin/entity-resolution/pending/{pending_id}/ignore,POST,backend/routes/entity_resolution.py,139,,sí,,,,,,
/api/superadmin/entity-resolution/undo/{merge_id},POST,backend/routes/entity_resolution.py,182,,sí,,,,,,
/api/superadmin/entity-resolution/blacklist,GET,backend/routes/entity_resolution.py,195,,sí,,,,,,
/api/superadmin/entity-resolution/fraud-patterns,GET,backend/routes/entity_resolution.py,208,,sí,,,,,,
/api/superadmin/entity-resolution/runs,GET,backend/routes/entity_resolution.py,221,,sí,,,,,,
/api/superadmin/entity-resolution/trigger-run,POST,backend/routes/entity_resolution.py,234,,sí,,,,,,
/api/superadmin/audit/verify-chain,GET,backend/routes/entity_resolution.py,247,,sí,,,,,,
/api/superadmin/audit/log,GET,backend/routes/entity_resolution.py,262,,sí,,,,,,
/api/dev/estudio-mercado,GET,backend/routes/estudio_mercado.py,34,,sí,,,,,,
/api/dev/absorcion,GET,backend/routes/estudio_mercado.py,44,,sí,,,,,,
/api/dev/perfil-zona,GET,backend/routes/estudio_mercado.py,52,,sí,,,,,,
/api/dev/memo-inversionista,GET,backend/routes/estudio_mercado.py,60,,sí,,,,,,
/api/dev/comercio-pb,GET,backend/routes/estudio_mercado.py,72,,sí,,,,,,
/api/dev/amenidades-ranker,GET,backend/routes/estudio_mercado.py,80,,sí,,,,,,
/api/dev/cuota-recomendada,GET,backend/routes/estudio_mercado.py,88,,sí,,,,,,
/api/dev/tono-marketing,GET,backend/routes/estudio_mercado.py,100,,sí,,,,,,
/api/dev/estudio-mercado/guardar,POST,backend/routes/estudio_mercado.py,115,,sí,,,,,,
/api/dev/simulador-palancas/factores,GET,backend/routes/estudio_mercado.py,125,,sí,,,,,,
/api/dev/simulador-palancas,GET,backend/routes/estudio_mercado.py,133,,sí,,,,,,
/api/dev/estudio-mercado/propuestas,GET,backend/routes/estudio_mercado.py,144,,sí,,,,,,
/api/dev/estudio-mercado/regenerar,POST,backend/routes/estudio_mercado.py,152,,sí,,,,,,
/api/dev/estudio-mercado/historial,GET,backend/routes/estudio_mercado.py,162,,sí,,,,,,
/api/dev/estudio-mercado/pdf,GET,backend/routes/estudio_mercado.py,176,,sí,,,,,,
/api/dev/estudio-mercado/radio,GET,backend/routes/estudio_mercado.py,204,,sí,,,,,,
/api/public/search/by-url,POST,backend/routes/external_search.py,148,,sí,,,,,,
/api/public/saved-search,POST,backend/routes/external_search.py,194,,sí,,,,,,
/api/public/saved-search/confirm/{token},GET,backend/routes/external_search.py,296,,sí,,,,,,
/api/public/saved-search/unsubscribe/{token},GET,backend/routes/external_search.py,308,,sí,,,,,,
/api/buyer/favoritos,GET,backend/routes/favoritos.py,50,,sí,,,,,,
/api/buyer/favoritos/quitar,POST,backend/routes/favoritos.py,100,,sí,,,,,,
/api/buyer/favoritos/cita,POST,backend/routes/favoritos.py,125,,sí,,,,,,
/api/buyer/favoritos/nota,POST,backend/routes/favoritos.py,158,,sí,,,,,,
/api/fit/score,GET,backend/routes/fit.py,60,,sí,,,,,,
/api/fit/lead/{lead_id}/top-properties,GET,backend/routes/fit.py,109,,sí,,,,,,
/api/fit/property/{property_id}/top-leads,GET,backend/routes/fit.py,142,,sí,,,,,,
/api/projects/{project_id}/floors,GET,backend/routes/floor_view.py,98,,sí,,,,,,
/api/projects/{project_id}/floors/{floor_number},GET,backend/routes/floor_view.py,140,,sí,,,,,,
/api/projects/{project_id}/floors/{floor_number}/layout,PUT,backend/routes/floor_view.py,208,,sí,,,,,,
/api/units/{unit_id}/position,PATCH,backend/routes/floor_view.py,279,,sí,,,,,,
/api/superadmin/forecast-accuracy/summary,GET,backend/routes/forecast_accuracy.py,146,,sí,,,,,,
/api/superadmin/forecast-accuracy/per-zone,GET,backend/routes/forecast_accuracy.py,202,,sí,,,,,,
/api/superadmin/forecast-accuracy/run-backtest,POST,backend/routes/forecast_accuracy.py,236,,sí,,,,,,
/api/forecast-public/zone/{slug},GET,backend/routes/forecast_public.py,54,,sí,,,,,,
/api/forecast-public/property,GET,backend/routes/forecast_public.py,116,,sí,,,,,,
/api/forecast-public/cache-stats,GET,backend/routes/forecast_public.py,179,,no,,,,,,
/api/free-audit/submit,POST,backend/routes/free_audit.py,65,,sí,,,,,,
/api/free-audit/upload-floor-plan,POST,backend/routes/free_audit.py,91,,sí,,,,,,
/api/free-audit/floor-plan/{filename},GET,backend/routes/free_audit.py,116,,sí,,,,,,
/api/free-audit/{audit_id},GET,backend/routes/free_audit.py,126,,sí,,,,,,
/api/free-audit/{audit_id}/download,GET,backend/routes/free_audit.py,139,,sí,,,,,,
/api/free-audit/{audit_id}/resend-email,POST,backend/routes/free_audit.py,157,,sí,,,,,,
/api/free-audit/admin/funnel-stats,GET,backend/routes/free_audit.py,181,,sí,,,,,,
/api/free-audit/admin/recent,GET,backend/routes/free_audit.py,191,,sí,,,,,,
/api/free-audit/admin/export.csv,GET,backend/routes/free_audit.py,218,,sí,,,,,,
/api/fsd/accuracy,GET,backend/routes/fsd.py,35,,sí,,,,,,
/api/funnel/event,POST,backend/routes/funnel.py,65,,sí,,,,,,
/api/funnel/{project_id},GET,backend/routes/funnel.py,95,,sí,,,,,,
/api/funnel/{project_id}/breakdown,GET,backend/routes/funnel.py,159,,sí,,,,,,
/api/funnel/{project_id}/suggestion,GET,backend/routes/funnel.py,291,,sí,,,,,,
/api/sankey/attribution,GET,backend/routes/funnel.py,306,,sí,,,,,,
/api/dev/generador-producto,GET,backend/routes/generador_producto.py,33,,sí,,,,,,
/api/zona/{colonia_id}/gentrificacion,GET,backend/routes/gentrificacion.py,22,,sí,,,,,,
/api/superadmin/gentrificacion/{colonia_id}/persist,POST,backend/routes/gentrificacion.py,38,,sí,,,,,,
/api/superadmin/gentrificacion/backfill,POST,backend/routes/gentrificacion.py,48,,sí,,,,,,
/api/superadmin/gov-data-mx/sources,GET,backend/routes/gov_data_mx.py,48,,sí,,,,,,
/api/superadmin/gov-data-mx/cron-status,GET,backend/routes/gov_data_mx.py,57,,sí,,,,,,
/api/superadmin/gov-data-mx/refresh/{source_id},POST,backend/routes/gov_data_mx.py,66,,sí,,,,,,
/api/superadmin/gov-data-mx/stats,GET,backend/routes/gov_data_mx.py,93,,sí,,,,,,
/api/superadmin/gov-data-mx/upload,POST,backend/routes/gov_data_mx.py,102,,sí,,,,,,
/api/superadmin/gov-data-mx/uploads,GET,backend/routes/gov_data_mx.py,137,,sí,,,,,,
/api/superadmin/gov-data-mx/uploads/{upload_id},DELETE,backend/routes/gov_data_mx.py,151,,sí,,,,,,
/api/gov-data-mx/public/{source_id},GET,backend/routes/gov_data_mx.py,169,,sí,,,,,,
/api/dev/grafo-comprador,GET,backend/routes/grafo_comprador.py,38,,sí,,,,,,
/api/asesor/grafo/contacto/{contacto_id},GET,backend/routes/grafo_comprador.py,48,,sí,,,,,,
/api/superadmin/grafo-comprador,GET,backend/routes/grafo_comprador.py,56,,sí,,,,,,
/api/hook-predictor/score,POST,backend/routes/hook_predictor.py,86,,sí,,,,,,
/api/hook-predictor/stats,GET,backend/routes/hook_predictor.py,100,,sí,,,,,,
/api/superadmin/hook-predictor/stats-global,GET,backend/routes/hook_predictor.py,110,,sí,,,,,,
/api/superadmin/inmobiliaria/leads,GET,backend/routes/house_leads.py,106,,sí,,,,,,
/api/superadmin/inmobiliaria/asesores,GET,backend/routes/house_leads.py,128,,sí,,,,,,
/api/superadmin/inmobiliaria/leads/{lead_id}/assign,POST,backend/routes/house_leads.py,140,,sí,,,,,,
/api/asesor/inmobiliaria/solicitudes,GET,backend/routes/house_leads.py,172,,sí,,,,,,
/api/asesor/inmobiliaria/solicitudes/{lead_id}/claim,POST,backend/routes/house_leads.py,208,,sí,,,,,,
/api/asesor/inmobiliaria/solicitudes/{lead_id}/accept,POST,backend/routes/house_leads.py,235,,sí,,,,,,
/api/asesor/inmobiliaria/solicitudes/{lead_id}/decline,POST,backend/routes/house_leads.py,248,,sí,,,,,,
/api/superadmin/data-sources,GET,backend/routes/ie_engine.py,266,,sí,,,,,,
/api/superadmin/data-sources/stats,GET,backend/routes/ie_engine.py,275,,sí,,,,,,
/api/superadmin/recipes-coverage,GET,backend/routes/ie_engine.py,306,,sí,,,,,,
/api/superadmin/data-sources/{source_id},GET,backend/routes/ie_engine.py,317,,sí,,,,,,
/api/superadmin/ingestion-jobs,GET,backend/routes/ie_engine.py,327,,sí,,,,,,
/api/superadmin/data-sources/{source_id}/uploads,GET,backend/routes/ie_engine.py,341,,sí,,,,,,
/api/superadmin/uploads/recent,GET,backend/routes/ie_engine.py,350,,sí,,,,,,
/api/superadmin/data-sources/{source_id},PATCH,backend/routes/ie_engine.py,385,,sí,,,,,,
/api/superadmin/data-sources/{source_id}/test,POST,backend/routes/ie_engine.py,428,,sí,,,,,,
/api/superadmin/data-sources/{source_id}/sync,POST,backend/routes/ie_engine.py,468,,sí,,,,,,
/api/superadmin/data-sources/{source_id}/upload,POST,backend/routes/ie_engine.py,562,,sí,,,,,,
/api/superadmin/uploads/{upload_id}/process,POST,backend/routes/ie_engine.py,666,,sí,,,,,,
/api/superadmin/uploads/{upload_id},GET,backend/routes/ie_engine.py,692,,sí,,,,,,
/api/superadmin/uploads/{upload_id}/download,GET,backend/routes/ie_engine.py,703,,sí,,,,,,
/api/superadmin/cron/trigger,POST,backend/routes/ie_engine.py,750,,sí,,,,,,
/api/auth/inmobiliaria/signup,POST,backend/routes/inmobiliaria.py,96,,sí,,,,,,
/api/inmobiliaria/ampi-verify,POST,backend/routes/inmobiliaria.py,151,,sí,,,,,,
